Chr	Start	Stop	M_CA-TAC245-TAC245_MEC.prod-refalign	M_CA-TAC265-TAC265_MEC.prod-refalign
1	52183625	52183626	29	0
1	52183626	52183627	29	0
1	52183627	52183628	28	0
1	52183628	52183629	28	0
1	52183629	52183630	26	0
1	52183630	52183631	26	0
1	52183631	52183632	26	0
1	52183632	52183633	26	0
1	52183633	52183634	26	0
1	52183634	52183635	26	0
1	52183635	52183636	26	0
1	52183636	52183637	26	0
1	52183637	52183638	25	0
1	52183638	52183639	25	0
1	52183639	52183640	25	0
1	52183640	52183641	25	0
1	52183641	52183642	24	0
1	52183642	52183643	24	0
1	52183643	52183644	24	0
1	52183644	52183645	24	0
1	52183645	52183646	23	0
1	52183646	52183647	24	0
1	52183647	52183648	24	0
1	52183648	52183649	24	0
1	52183649	52183650	24	0
1	52183650	52183651	24	0
1	52183651	52183652	24	0
1	52183652	52183653	24	0
1	52183653	52183654	24	0
1	52183654	52183655	24	0
1	52183655	52183656	24	0
1	52183656	52183657	25	0
1	52183657	52183658	25	0
1	52183658	52183659	25	0
1	52183659	52183660	25	0
1	52183660	52183661	25	0
1	52183661	52183662	25	0
1	52183662	52183663	25	0
1	52183663	52183664	25	0
1	52183664	52183665	25	0
1	52183665	52183666	25	0
1	52183666	52183667	24	0
1	52183667	52183668	24	0
1	52183668	52183669	24	0
1	52183669	52183670	25	0
1	52183670	52183671	25	0
1	52183671	52183672	25	0
1	52183672	52183673	25	0
1	52183673	52183674	26	0
1	52183674	52183675	23	0
1	52183675	52183676	22	0
1	52183676	52183677	21	0
1	52183677	52183678	21	0
1	52183678	52183679	21	0
1	52183679	52183680	21	0
1	52183680	52183681	21	0
1	52183681	52183682	21	0
1	52183682	52183683	21	0
1	52183683	52183684	22	0
1	52183684	52183685	22	0
1	52183685	52183686	23	0
1	52183686	52183687	24	0
1	52183687	52183688	23	0
1	52183688	52183689	23	0
1	52183689	52183690	22	0
1	52183690	52183691	22	0
1	52183691	52183692	22	0
1	52183692	52183693	22	0
1	52183693	52183694	22	0
1	52183694	52183695	22	0
1	52183695	52183696	21	0
1	52183696	52183697	20	0
1	52183697	52183698	20	0
1	52183698	52183699	20	0
1	52183699	52183700	20	0
1	52183700	52183701	20	0
1	52183701	52183702	20	0
1	52183702	52183703	21	0
1	52183703	52183704	21	0
1	52183704	52183705	21	0
1	52183705	52183706	21	0
1	52183706	52183707	21	0
1	52183707	52183708	20	0
1	52183708	52183709	19	0
1	52183709	52183710	19	0
1	52183710	52183711	19	0
1	52183711	52183712	19	0
1	52183712	52183713	19	0
1	52183713	52183714	18	0
1	52183714	52183715	18	0
1	52183715	52183716	17	0
1	52183716	52183717	17	0
1	52183717	52183718	17	0
1	52183718	52183719	18	0
1	52183719	52183720	18	0
1	52183720	52183721	18	0
1	52183721	52183722	18	0
1	52183722	52183723	18	0
1	52183723	52183724	18	0
1	52183724	52183725	18	0
1	52183725	52183726	18	0
1	52183726	52183727	18	0
1	52183727	52183728	18	0
1	52183728	52183729	18	0
1	52183729	52183730	18	0
1	52183730	52183731	18	0
1	52183731	52183732	18	0
1	52183732	52183733	18	0
1	52183733	52183734	20	0
1	52183734	52183735	20	0
1	52183735	52183736	20	0
1	52183736	52183737	20	0
1	52183737	52183738	20	0
1	52183738	52183739	20	0
1	52183739	52183740	21	0
1	52183740	52183741	21	0
1	52183741	52183742	21	0
1	52183742	52183743	21	0
1	52183743	52183744	20	0
1	52183744	52183745	20	0
1	52183745	52183746	20	0
1	52183746	52183747	19	0
1	52183747	52183748	18	0
1	52183748	52183749	18	0
1	52183749	52183750	18	0
1	52183750	52183751	18	0
1	52183751	52183752	17	0
1	52183752	52183753	17	0
1	52183753	52183754	17	0
1	52183754	52183755	17	0
1	52183755	52183756	17	0
1	52183756	52183757	16	0
1	52183757	52183758	17	0
1	52183758	52183759	17	0
1	52183759	52183760	17	0
1	52183760	52183761	18	0
1	52183761	52183762	18	0
1	52183762	52183763	18	0
1	52183763	52183764	18	0
1	52183764	52183765	18	0
1	52183765	52183766	18	0
1	52183766	52183767	18	0
1	52183767	52183768	18	0
1	52183768	52183769	18	0
1	52183769	52183770	17	0
1	52183770	52183771	17	0
1	52183771	52183772	16	0
1	52183772	52183773	16	0
1	52183773	52183774	18	0
1	52183774	52183775	18	0
1	52183775	52183776	18	0
1	52183776	52183777	18	0
1	52183777	52183778	18	0
1	52183778	52183779	18	0
1	52183779	52183780	19	0
1	52183780	52183781	19	0
1	52183781	52183782	19	0
1	52183782	52183783	21	0
1	52183783	52183784	23	0
1	52183784	52183785	21	0
1	52183785	52183786	21	0
1	52183786	52183787	20	0
1	52183787	52183788	20	0
1	52183788	52183789	20	0
1	52183789	52183790	20	0
1	52183790	52183791	20	0
1	52183791	52183792	20	0
1	52183792	52183793	21	0
1	52183793	52183794	21	0
1	52183794	52183795	21	0
1	52183795	52183796	21	0
1	52183796	52183797	21	0
1	52183797	52183798	21	0
1	52183798	52183799	21	0
1	52183799	52183800	21	0
1	52183800	52183801	22	0
1	52183801	52183802	22	0
1	52183802	52183803	21	0
1	52183803	52183804	21	0
1	52183804	52183805	21	0
1	52183805	52183806	21	0
1	52183806	52183807	21	0
1	52183807	52183808	21	0
1	52183808	52183809	21	0
1	52183809	52183810	21	0
1	52183810	52183811	21	0
1	52183811	52183812	21	0
1	52183812	52183813	21	0
1	52183813	52183814	21	0
1	52183814	52183815	21	0
1	52183815	52183816	23	0
1	52183816	52183817	24	0
1	52183817	52183818	24	0
1	52183818	52183819	23	0
1	52183819	52183820	23	0
1	52183820	52183821	23	0
1	52183821	52183822	23	0
1	52183822	52183823	23	0
1	52183823	52183824	23	0
1	52183824	52183825	23	0
1	52183825	52183826	23	0
1	52183826	52183827	23	0
1	52183827	52183828	23	0
1	52183828	52183829	23	0
1	52183829	52183830	23	0
1	52183830	52183831	23	0
1	52183831	52183832	23	0
1	52183832	52183833	23	0
1	52183833	52183834	21	0
1	52183834	52183835	21	0
1	52183835	52183836	21	0
1	52183836	52183837	21	0
1	52183837	52183838	21	0
1	52183838	52183839	21	0
1	52183839	52183840	19	0
1	52183840	52183841	20	0
1	52183841	52183842	20	0
1	52183842	52183843	20	0
1	52183843	52183844	20	0
1	52183844	52183845	20	0
1	52183845	52183846	21	0
1	52183846	52183847	21	0
1	52183847	52183848	21	0
1	52183848	52183849	21	0
1	52183849	52183850	21	0
1	52183850	52183851	21	0
1	52183851	52183852	21	0
1	52183852	52183853	21	0
1	52183853	52183854	21	0
1	52183854	52183855	21	0
1	52183855	52183856	21	0
1	52183856	52183857	21	0
1	52183857	52183858	21	0
1	52183858	52183859	22	0
1	52183859	52183860	22	0
1	52183860	52183861	21	0
1	52183861	52183862	21	0
1	52183862	52183863	21	0
1	52183863	52183864	21	0
1	52183864	52183865	21	0
1	52183865	52183866	21	0
1	52183866	52183867	21	0
1	52183867	52183868	21	0
1	52183868	52183869	21	0
1	52183869	52183870	21	0
1	52183870	52183871	22	0
1	52183871	52183872	22	0
1	52183872	52183873	22	0
1	52183873	52183874	20	0
1	52183874	52183875	20	0
1	52183875	52183876	20	0
1	52183876	52183877	20	0
1	52183877	52183878	20	0
1	52183878	52183879	20	0
1	52183879	52183880	20	0
1	52183880	52183881	20	0
1	52183881	52183882	20	0
1	52183882	52183883	26	0
1	52183883	52183884	25	0
1	52183884	52183885	27	0
1	52183885	52183886	28	0
1	52183886	52183887	28	0
1	52183887	52183888	28	0
1	52183888	52183889	28	0
1	52183889	52183890	28	0
1	52183890	52183891	28	0
1	52183891	52183892	28	0
1	52183892	52183893	27	0
1	52183893	52183894	27	0
1	52183894	52183895	27	0
1	52183895	52183896	27	0
1	52183896	52183897	27	0
1	52183897	52183898	26	0
1	52183898	52183899	26	0
1	52183899	52183900	26	0
1	52183900	52183901	25	0
1	52183901	52183902	25	0
1	52183902	52183903	26	0
1	52183903	52183904	26	0
1	52183904	52183905	26	0
1	52183905	52183906	26	0
1	52183906	52183907	26	0
1	52183907	52183908	26	0
1	52183908	52183909	26	0
1	52183909	52183910	26	0
1	52183910	52183911	26	0
1	52183911	52183912	26	0
1	52183912	52183913	27	0
1	52183913	52183914	27	0
1	52183914	52183915	28	0
1	52183915	52183916	26	0
1	52183916	52183917	25	0
1	52183917	52183918	25	0
1	52183918	52183919	25	0
1	52183919	52183920	25	0
1	52183920	52183921	25	0
1	52183921	52183922	25	0
1	52183922	52183923	25	0
1	52183923	52183924	25	0
1	52183924	52183925	25	0
1	52183925	52183926	25	0
1	52183926	52183927	25	0
1	52183927	52183928	25	0
1	52183928	52183929	28	0
1	52183929	52183930	28	0
1	52183930	52183931	28	0
1	52183931	52183932	28	0
1	52183932	52183933	29	0
1	52183933	52183934	29	0
1	52183934	52183935	29	0
1	52183935	52183936	29	0
1	52183936	52183937	30	0
1	52183937	52183938	30	0
1	52183938	52183939	30	0
1	52183939	52183940	30	0
1	52183940	52183941	29	0
1	52183941	52183942	29	0
1	52183942	52183943	29	0
1	52183943	52183944	29	0
1	52183944	52183945	30	0
1	52183945	52183946	29	0
1	52183946	52183947	29	0
1	52183947	52183948	30	0
1	52183948	52183949	30	0
1	52183949	52183950	30	0
1	52183950	52183951	30	0
1	52183951	52183952	30	0
1	52183952	52183953	31	0
1	52183953	52183954	31	0
1	52183954	52183955	31	0
1	52183955	52183956	32	0
1	52183956	52183957	32	0
1	52183957	52183958	31	0
1	52183958	52183959	30	0
1	52183959	52183960	30	0
1	52183960	52183961	30	0
1	52183961	52183962	30	0
1	52183962	52183963	30	0
1	52183963	52183964	30	0
1	52183964	52183965	30	0
1	52183965	52183966	30	0
1	52183966	52183967	30	0
1	52183967	52183968	30	0
1	52183968	52183969	30	0
1	52183969	52183970	30	0
1	52183970	52183971	29	0
1	52183971	52183972	29	0
1	52183972	52183973	30	0
1	52183973	52183974	29	0
1	52183974	52183975	28	0
1	52183975	52183976	29	0
1	52183976	52183977	30	0
1	52183977	52183978	30	0
1	52183978	52183979	30	0
1	52183979	52183980	30	0
1	52183980	52183981	30	0
1	52183981	52183982	30	0
1	52183982	52183983	23	0
1	52183983	52183984	23	0
1	52183984	52183985	21	0
1	52183985	52183986	23	0
1	52183986	52183987	23	0
1	52183987	52183988	23	0
1	52183988	52183989	23	0
1	52183989	52183990	23	0
1	52183990	52183991	22	0
1	52183991	52183992	22	0
1	52183992	52183993	22	0
1	52183993	52183994	22	0
1	52183994	52183995	22	0
1	52183995	52183996	23	0
1	52183996	52183997	24	0
1	52183997	52183998	24	0
1	52183998	52183999	24	0
1	52183999	52184000	24	0
1	52184000	52184001	24	0
1	52184001	52184002	24	0
1	52184002	52184003	23	0
1	52184003	52184004	23	0
1	52184004	52184005	23	0
1	52184005	52184006	23	0
1	52184006	52184007	23	0
1	52184007	52184008	23	0
1	52184008	52184009	23	0
1	52184009	52184010	23	0
1	52184010	52184011	23	0
1	52184011	52184012	23	0
1	52184012	52184013	22	0
1	52184013	52184014	22	0
1	52184014	52184015	21	0
1	52184015	52184016	21	0
1	52184016	52184017	21	0
1	52184017	52184018	21	0
1	52184018	52184019	21	0
1	52184019	52184020	22	0
1	52184020	52184021	22	0
1	52184021	52184022	22	0
1	52184022	52184023	22	0
1	52184023	52184024	22	0
1	52184024	52184025	22	0
1	52184025	52184026	22	0
1	52184026	52184027	22	0
1	52184027	52184028	22	0
1	52184028	52184029	21	0
1	52184029	52184030	21	0
1	52184030	52184031	21	0
1	52184031	52184032	21	0
1	52184032	52184033	20	0
1	52184033	52184034	20	0
1	52184034	52184035	20	0
1	52184035	52184036	20	0
1	52184036	52184037	19	0
1	52184037	52184038	19	0
1	52184038	52184039	19	0
1	52184039	52184040	19	0
1	52184040	52184041	19	0
1	52184041	52184042	19	0
1	52184042	52184043	19	0
1	52184043	52184044	19	0
1	52184044	52184045	18	0
1	52184045	52184046	18	0
1	52184046	52184047	18	0
1	52184047	52184048	17	0
1	52184048	52184049	16	0
1	52184049	52184050	16	0
1	52184050	52184051	16	0
1	52184051	52184052	16	0
1	52184052	52184053	16	0
1	52184053	52184054	16	0
1	52184054	52184055	16	0
1	52184055	52184056	16	0
1	52184056	52184057	16	0
1	52184057	52184058	16	0
1	52184058	52184059	16	0
1	52184059	52184060	17	0
1	52184060	52184061	17	0
1	52184061	52184062	17	0
1	52184062	52184063	17	0
1	52184063	52184064	17	0
1	52184064	52184065	17	0
1	52184065	52184066	17	0
1	52184066	52184067	17	0
1	52184067	52184068	17	0
1	52184068	52184069	17	0
1	52184069	52184070	17	0
1	52184070	52184071	17	0
1	52184071	52184072	17	0
1	52184072	52184073	16	0
1	52184073	52184074	15	0
1	52184074	52184075	15	0
1	52184075	52184076	14	0
1	52184076	52184077	13	0
1	52184077	52184078	13	0
1	52184078	52184079	14	0
1	52184079	52184080	13	0
1	52184080	52184081	13	0
1	52184081	52184082	13	0
1	52184082	52184083	13	0
1	52184083	52184084	11	0
1	52184084	52184085	11	0
1	52184085	52184086	8	0
1	52184086	52184087	8	0
1	52184087	52184088	8	0
1	52184088	52184089	8	0
1	52184089	52184090	8	0
1	52184090	52184091	8	0
1	52184091	52184092	8	0
1	52184092	52184093	8	0
1	52184093	52184094	8	0
1	52184094	52184095	8	0
1	52184095	52184096	6	0
1	52184096	52184097	6	0
1	52184097	52184098	6	0
1	52184098	52184099	6	0
1	52184099	52184100	6	0
1	52184100	52184101	6	0
1	52184101	52184102	6	0
1	52184102	52184103	6	0
1	52184103	52184104	6	0
1	52184104	52184105	7	0
1	52184105	52184106	7	0
1	52184106	52184107	7	0
1	52184107	52184108	7	0
1	52184108	52184109	7	0
1	52184109	52184110	8	0
1	52184110	52184111	9	0
1	52184111	52184112	9	0
1	52184112	52184113	10	0
1	52184113	52184114	10	0
1	52184114	52184115	10	0
1	52184115	52184116	11	0
1	52184116	52184117	11	0
1	52184117	52184118	12	0
1	52184118	52184119	14	0
1	52184119	52184120	13	0
1	52184120	52184121	13	0
1	52184121	52184122	13	0
1	52184122	52184123	14	0
1	52184123	52184124	14	0
1	52184124	52184125	14	0
1	52184125	52184126	14	0
1	52184126	52184127	14	0
1	52184127	52184128	14	0
1	52184128	52184129	12	0
1	52184129	52184130	12	0
1	52184130	52184131	12	0
1	52184131	52184132	12	0
1	52184132	52184133	12	0
1	52184133	52184134	15	0
1	52184134	52184135	17	0
1	52184135	52184136	17	0
1	52184136	52184137	17	0
1	52184137	52184138	17	0
1	52184138	52184139	17	0
1	52184139	52184140	17	0
1	52184140	52184141	18	0
1	52184141	52184142	18	0
1	52184142	52184143	18	0
1	52184143	52184144	19	0
1	52184144	52184145	19	0
1	52184145	52184146	19	0
1	52184146	52184147	20	0
1	52184147	52184148	20	0
1	52184148	52184149	20	0
1	52184149	52184150	20	0
1	52184150	52184151	20	0
1	52184151	52184152	20	0
1	52184152	52184153	20	0
1	52184153	52184154	20	0
1	52184154	52184155	20	0
1	52184155	52184156	19	0
1	52184156	52184157	19	0
1	52184157	52184158	19	0
1	52184158	52184159	20	0
1	52184159	52184160	19	0
1	52184160	52184161	19	0
1	52184161	52184162	19	0
1	52184162	52184163	19	0
1	52184163	52184164	22	0
1	52184164	52184165	23	0
1	52184165	52184166	26	0
1	52184166	52184167	26	0
1	52184167	52184168	26	0
1	52184168	52184169	26	0
1	52184169	52184170	26	0
1	52184170	52184171	26	0
1	52184171	52184172	26	0
1	52184172	52184173	26	0
1	52184173	52184174	26	0
1	52184174	52184175	26	0
1	52184175	52184176	27	0
1	52184176	52184177	27	0
1	52184177	52184178	27	0
1	52184178	52184179	26	0
1	52184179	52184180	26	0
1	52184180	52184181	26	0
1	52184181	52184182	26	0
1	52184182	52184183	26	0
1	52184183	52184184	27	0
1	52184184	52184185	27	0
1	52184185	52184186	27	0
1	52184186	52184187	27	0
1	52184187	52184188	28	0
1	52184188	52184189	28	0
1	52184189	52184190	28	0
1	52184190	52184191	28	0
1	52184191	52184192	28	0
1	52184192	52184193	28	0
1	52184193	52184194	28	0
1	52184194	52184195	28	0
1	52184195	52184196	28	0
1	52184196	52184197	28	0
1	52184197	52184198	28	0
1	52184198	52184199	28	0
1	52184199	52184200	28	0
1	52184200	52184201	28	0
1	52184201	52184202	28	0
1	52184202	52184203	28	0
1	52184203	52184204	28	0
1	52184204	52184205	27	0
1	52184205	52184206	26	0
1	52184206	52184207	26	0
1	52184207	52184208	25	0
1	52184208	52184209	26	0
1	52184209	52184210	27	0
1	52184210	52184211	26	0
1	52184211	52184212	26	0
1	52184212	52184213	25	0
1	52184213	52184214	25	0
1	52184214	52184215	25	0
1	52184215	52184216	25	0
1	52184216	52184217	25	0
1	52184217	52184218	24	0
1	52184218	52184219	23	0
1	52184219	52184220	23	0
1	52184220	52184221	23	0
1	52184221	52184222	23	0
1	52184222	52184223	22	0
1	52184223	52184224	22	0
1	52184224	52184225	22	0
1	52184225	52184226	22	0
1	52184226	52184227	23	0
1	52184227	52184228	23	0
1	52184228	52184229	23	0
1	52184229	52184230	24	0
1	52184230	52184231	24	0
1	52184231	52184232	24	0
1	52184232	52184233	24	0
1	52184233	52184234	23	0
1	52184234	52184235	22	0
1	52184235	52184236	22	0
1	52184236	52184237	22	0
1	52184237	52184238	22	0
1	52184238	52184239	23	0
1	52184239	52184240	23	0
1	52184240	52184241	22	0
1	52184241	52184242	23	0
1	52184242	52184243	22	0
1	52184243	52184244	21	0
1	52184244	52184245	21	0
1	52184245	52184246	21	0
1	52184246	52184247	23	0
1	52184247	52184248	23	0
1	52184248	52184249	23	0
1	52184249	52184250	23	0
1	52184250	52184251	23	0
1	52184251	52184252	23	0
1	52184252	52184253	24	0
1	52184253	52184254	24	0
1	52184254	52184255	24	0
1	52184255	52184256	24	0
1	52184256	52184257	24	0
1	52184257	52184258	24	0
1	52184258	52184259	23	0
1	52184259	52184260	25	0
1	52184260	52184261	27	0
1	52184261	52184262	27	0
1	52184262	52184263	27	0
1	52184263	52184264	24	0
1	52184264	52184265	23	0
1	52184265	52184266	20	0
1	52184266	52184267	20	0
1	52184267	52184268	20	0
1	52184268	52184269	20	0
1	52184269	52184270	20	0
1	52184270	52184271	20	0
1	52184271	52184272	20	0
1	52184272	52184273	20	0
1	52184273	52184274	20	0
1	52184274	52184275	20	0
1	52184275	52184276	19	0
1	52184276	52184277	19	0
1	52184277	52184278	19	0
1	52184278	52184279	20	0
1	52184279	52184280	20	0
1	52184280	52184281	20	0
1	52184281	52184282	20	0
1	52184282	52184283	20	0
1	52184283	52184284	19	0
1	52184284	52184285	19	0
1	52184285	52184286	19	0
1	52184286	52184287	19	0
1	52184287	52184288	18	0
1	52184288	52184289	18	0
1	52184289	52184290	19	0
1	52184290	52184291	19	0
1	52184291	52184292	19	0
1	52184292	52184293	19	0
1	52184293	52184294	19	0
1	52184294	52184295	19	0
1	52184295	52184296	19	0
1	52184296	52184297	19	0
1	52184297	52184298	19	0
1	52184298	52184299	19	0
1	52184299	52184300	19	0
1	52184300	52184301	19	0
1	52184301	52184302	19	0
1	52184302	52184303	19	0
1	52184303	52184304	19	0
1	52184304	52184305	19	0
1	52184305	52184306	20	0
1	52184306	52184307	20	0
1	52184307	52184308	20	0
1	52184308	52184309	20	0
1	52184309	52184310	19	0
1	52184310	52184311	19	0
1	52184311	52184312	19	0
1	52184312	52184313	19	0
1	52184313	52184314	20	0
1	52184314	52184315	20	0
1	52184315	52184316	20	0
1	52184316	52184317	20	0
1	52184317	52184318	20	0
1	52184318	52184319	19	0
1	52184319	52184320	19	0
1	52184320	52184321	19	0
1	52184321	52184322	19	0
1	52184322	52184323	19	0
1	52184323	52184324	19	0
1	52184324	52184325	19	0
1	52184325	52184326	19	0
1	52184326	52184327	18	0
1	52184327	52184328	18	0
1	52184328	52184329	18	0
1	52184329	52184330	17	0
1	52184330	52184331	17	0
1	52184331	52184332	17	0
1	52184332	52184333	17	0
1	52184333	52184334	15	0
1	52184334	52184335	14	0
1	52184335	52184336	14	0
1	52184336	52184337	14	0
1	52184337	52184338	14	0
1	52184338	52184339	13	0
1	52184339	52184340	14	0
1	52184340	52184341	14	0
1	52184341	52184342	13	0
1	52184342	52184343	13	0
1	52184343	52184344	13	0
1	52184344	52184345	13	0
1	52184345	52184346	14	0
1	52184346	52184347	12	0
1	52184347	52184348	12	0
1	52184348	52184349	12	0
1	52184349	52184350	14	0
1	52184350	52184351	14	0
1	52184351	52184352	14	0
1	52184352	52184353	13	0
1	52184353	52184354	13	0
1	52184354	52184355	13	0
1	52184355	52184356	13	0
1	52184356	52184357	13	0
1	52184357	52184358	13	0
1	52184358	52184359	13	0
1	52184359	52184360	11	0
1	52184360	52184361	9	0
1	52184361	52184362	9	0
1	52184362	52184363	10	0
1	52184363	52184364	10	0
1	52184364	52184365	10	0
1	52184365	52184366	10	0
1	52184366	52184367	10	0
1	52184367	52184368	10	0
1	52184368	52184369	10	0
1	52184369	52184370	10	0
1	52184370	52184371	10	0
1	52184371	52184372	10	0
1	52184372	52184373	10	0
1	52184373	52184374	10	0
1	52184374	52184375	10	0
1	52184375	52184376	10	0
1	52184376	52184377	10	0
1	52184377	52184378	10	0
1	52184378	52184379	9	0
1	52184379	52184380	9	0
1	52184380	52184381	10	0
1	52184381	52184382	10	0
1	52184382	52184383	10	0
1	52184383	52184384	10	0
1	52184384	52184385	10	0
1	52184385	52184386	10	0
1	52184386	52184387	10	0
1	52184387	52184388	10	0
1	52184388	52184389	10	0
1	52184389	52184390	9	0
1	52184390	52184391	9	0
1	52184391	52184392	9	0
1	52184392	52184393	9	0
1	52184393	52184394	9	0
1	52184394	52184395	9	0
1	52184395	52184396	9	0
1	52184396	52184397	9	0
1	52184397	52184398	9	0
1	52184398	52184399	9	0
1	52184399	52184400	9	0
1	52184400	52184401	9	0
1	52184401	52184402	9	0
1	52184402	52184403	9	0
1	52184403	52184404	9	0
1	52184404	52184405	8	0
1	52184405	52184406	8	0
1	52184406	52184407	8	0
1	52184407	52184408	8	0
1	52184408	52184409	8	0
1	52184409	52184410	8	0
1	52184410	52184411	8	0
1	52184411	52184412	8	0
1	52184412	52184413	8	0
1	52184413	52184414	7	0
1	52184414	52184415	8	0
1	52184415	52184416	9	0
1	52184416	52184417	10	0
1	52184417	52184418	10	0
1	52184418	52184419	10	0
1	52184419	52184420	10	0
1	52184420	52184421	10	0
1	52184421	52184422	10	0
1	52184422	52184423	10	0
1	52184423	52184424	11	0
1	52184424	52184425	11	0
1	52184425	52184426	11	0
1	52184426	52184427	11	0
1	52184427	52184428	11	0
1	52184428	52184429	11	0
1	52184429	52184430	11	0
1	52184430	52184431	11	0
1	52184431	52184432	11	0
1	52184432	52184433	11	0
